Transaction_ID,Transaction_Flag,Transaction_Date,Transaction_Type,Transaction_Amount,Bank_ID,CC_ID,Card_Type,Card_Holder,Channel_ID,Merchant_ID,Country_ID,City_ID,EDC_Type,EDC_Location,EDC_Owner,Average_Transaction_Amount,Maximum_Transaction_Amount,Minimum_Transaction_Amount,Average_Transaction_Frequency,Fraud_Status
TX08548,FALSE,2018-09-09 05:26:05,T15,1250000,1,CCID2264,CC11,2,1,M0001,CTY06,CTY06-171,EDC2288,LEDC1548,OEDC0377,1050000,2500000,37000,2,0
TX08549,FALSE,2018-09-09 05:42:39,T01,200000,1,CCID1887,CC10,2,1,M0001,CTY06,CTY06-171,EDC0331,LEDC2659,OEDC0377,304203.73,2800000,29400,1.77,0
TX08550,FALSE,2018-09-09 05:42:39,T08,210000,1,CCID6158,CC11,2,1,M0001,CTY06,CTY06-186,EDC0475,LEDC2916,OEDC0377,1235226.42,10000000,100000,2.4,0
TX08551,FALSE,2018-09-09 05:42:39,T08,10000,1,CCID1749,CC10,2,1,M0001,CTY06,CTY06-023,EDC0142,LEDC1347,OEDC0377,470458.7,6606615,10000,2.78,0
TX08553,FALSE,2018-09-09 05:59:14,T13,2000000,1,CCID7842,CC10,2,1,M0001,CTY06,CTY06-197,EDC2548,LEDC3861,OEDC0377,618666.67,2100000,20000,1.26,0
TX08554,FALSE,2018-09-09 06:11:04,T15,1500000,1,CCID3427,CC10,2,1,M0001,CTY06,CTY06-023,EDC2123,LEDC1433,OEDC0377,1006919.64,3000000,26800,1.92,0
TX08555,FALSE,2018-09-09 06:11:04,T15,1250000,1,CCID3707,CC10,2,1,M0001,CTY06,CTY06-129,EDC2045,LEDC1256,OEDC0377,893172.05,10260000,30000,1.85,0
TX08556,FALSE,2018-09-09 06:11:04,T01,1250000,1,CCID7246,CC10,2,1,M0001,CTY06,CTY06-023,EDC2237,LEDC1492,OEDC0377,1130000,5000000,30900,1.38,0
TX08557,FALSE,2018-09-09 06:18:10,T01,100000,1,CCID2924,CC11,2,1,M0001,CTY06,CTY06-121,EDC0965,LEDC3281,OEDC0377,1282242.57,25000000,50000,2.61,0
TX08558,FALSE,2018-09-09 06:18:10,T15,150000,1,CCID6036,CC11,2,1,M0001,CTY06,CTY06-023,EDC0919,LEDC2737,OEDC0377,820036.79,5000000,25000,1.63,0
TX08560,FALSE,2018-09-09 06:30:00,T02,415000,1,CCID6404,CC00,2,2,M0129,CTY06,CTY06-023,EDC4154,LEDC4704,OEDC0579,1675588.61,5000000,103700,1.53,0
TX08561,FALSE,2018-09-09 06:34:44,T01,2000000,1,CCID7383,CC00,2,1,M0001,CTY06,CTY06-181,EDC2130,LEDC1432,OEDC0377,3372083.23,50000000,20000,2.02,0
TX08562,FALSE,2018-09-09 06:37:06,T13,4900000,1,CCID8778,CC10,2,1,M0001,CTY06,CTY06-023,EDC2549,LEDC3861,OEDC0377,5691750,50000000,26500,2.26,0
TX08563,FALSE,2018-09-09 06:41:50,T02,700000,1,CCID4741,CC08,2,2,M0556,CTY06,CTY06-033,EDC1056,LEDC5118,OEDC0467,1214214.37,30000000,21800,3.3,0
TX08564,FALSE,2018-09-09 06:41:50,T02,649700,1,CCID6169,CC11,2,2,M0860,CTY06,CTY06-023,EDC4353,LEDC4492,OEDC0664,1332397.84,9750000,59948,2.44,0
TX08565,FALSE,2018-09-09 06:46:35,T01,1250000,1,CCID4336,CC11,2,1,M0001,CTY06,CTY06-133,EDC0796,LEDC3503,OEDC0377,1616842.57,2500000,25000,1.76,0
TX08567,FALSE,2018-09-09 06:58:25,T02,192000,1,CCID4537,CC11,2,2,M1059,CTY06,CTY06-023,EDC4405,LEDC4524,OEDC0048,553806.11,2500000,25100,1.45,0
TX08568,FALSE,2018-09-09 08:47:19,T01,300000,1,CCID3238,CC11,2,1,M0001,CTY06,CTY06-023,EDC2320,LEDC1546,OEDC0377,1190748.28,10000000,20000,2.9,0
TX08569,FALSE,2018-09-09 08:47:19,T14,300000,1,CCID1632,CC10,2,1,M0001,CTY06,CTY06-023,EDC2824,LEDC2038,OEDC0377,188918.37,1000000,25000,1.48,0
TX08570,FALSE,2018-09-09 09:01:31,T14,3500000,1,CCID2892,CC08,2,1,M0001,CTY06,CTY06-121,EDC3108,LEDC5316,OEDC0377,5532031.38,24000000,50000,2.08,0
TX08571,FALSE,2018-09-09 09:01:31,T01,2500000,1,CCID3742,CC08,2,1,M0001,CTY06,CTY06-023,EDC5141,LEDC5655,OEDC0377,2008558.39,85000000,100000,2.72,0
TX08572,FALSE,2018-09-09 09:18:05,T02,93001,1,CCID5787,CC11,2,2,M0157,CTY06,CTY06-023,EDC3204,LEDC4180,OEDC0603,720850.78,2000000,65800,2.22,0
TX08573,FALSE,2018-09-09 09:18:05,T02,97000,1,CCID3943,CC11,2,2,M0571,CTY06,CTY06-115,EDC3999,LEDC4245,OEDC0667,678000.16,15000000,21500,1.68,0
TX08575,FALSE,2018-09-09 09:18:05,T02,276000,1,CCID3288,CC11,2,2,M0869,CTY06,CTY06-023,EDC4339,LEDC4465,OEDC0696,634416.03,12500000,22500,4.5,0
TX08576,FALSE,2018-09-09 09:18:05,T02,472500,1,CCID4000,CC00,2,2,M0199,CTY06,CTY06-023,EDC3797,LEDC4600,OEDC0613,1128987.64,2500000,177000,2.44,0
TX08577,FALSE,2018-09-09 09:18:05,T02,250000,1,CCID1953,CC00,2,2,M1092,CTY06,CTY06-023,EDC3289,LEDC4349,OEDC0676,1464807.23,3100000,100000,1.5,0
TX08578,FALSE,2018-09-09 09:18:05,T02,386160,1,CCID0950,CC09,2,2,M0257,CTY06,CTY06-031,EDC2671,LEDC4113,OEDC0648,740679.44,6100000,22000,2.35,0
TX08580,FALSE,2018-09-09 09:39:24,T01,300000,1,CCID7197,CC10,2,1,M0001,CTY06,CTY06-023,EDC1364,LEDC0624,OEDC0377,363406.45,1700000,24900,1.73,1
TX08581,FALSE,2018-09-09 09:39:24,T15,100000,1,CCID7702,CC11,2,1,M0001,CTY06,CTY06-023,EDC3961,LEDC2767,OEDC0377,1121962.47,12150000,26500,2.1,0
TX08582,FALSE,2018-09-09 09:58:20,T15,50000,1,CCID8193,CC11,2,1,M0001,CTY06,CTY06-023,EDC2744,LEDC1954,OEDC0377,791873,10000000,11000,1.9,0
TX08584,FALSE,2018-09-09 10:31:29,T06,450000,1,CCID3446,CC11,1,5,M0001,CTY06,CTY06-053,EDC0002,LEDC0184,OEDC0350,927320.3,4800000,100000,1.52,0
TX08586,FALSE,2018-09-09 11:04:37,T14,500000,1,CCID0892,CC11,2,1,M0001,CTY06,CTY06-023,EDC2318,LEDC1558,OEDC0377,380133.82,800000,50000,1.27,0
TX08587,FALSE,2018-09-09 12:44:03,T01,400000,1,CCID2023,CC11,2,1,M0001,CTY06,CTY06-181,EDC0591,LEDC3279,OEDC0377,1278782.59,4800000,300000,3.35,0
TX08588,FALSE,2018-09-09 12:44:03,T01,100000,1,CCID2218,CC11,2,1,M0001,CTY06,CTY06-181,EDC0539,LEDC3145,OEDC0377,749591.67,5000000,25000,2.09,0
TX08589,FALSE,2018-09-09 12:44:03,T01,300000,1,CCID3042,CC10,2,1,M0001,CTY06,CTY06-145,EDC0480,LEDC2872,OEDC0377,398717.95,2500000,25000,1.45,0
TX08590,FALSE,2018-09-09 12:44:03,T01,200000,1,CCID0473,CC11,2,1,M0001,CTY06,CTY06-023,EDC0539,LEDC3141,OEDC0377,1497756.29,15000000,25000,3.16,0
TX08592,FALSE,2018-09-09 12:58:16,T14,160000,1,CCID3737,CC08,2,1,M0001,CTY06,CTY06-205,EDC0798,LEDC3516,OEDC0377,971747.46,6800000,30900,1.6,0
TX08593,FALSE,2018-09-09 13:14:50,T02,41804,1,CCID4229,CC04,2,2,M0271,CTY06,CTY06-120,EDC3685,LEDC4608,OEDC1534,2202683.62,25000000,25000,3.06,0
TX08594,FALSE,2018-09-09 13:33:46,T08,1000000,1,CCID4606,CC11,2,1,M0001,CTY06,CTY06-186,EDC5203,LEDC5696,OEDC0377,4143046.02,50000000,26500,2.25,0
TX08595,FALSE,2018-09-09 13:59:49,T01,1000000,1,CCID1874,CC11,2,1,M0001,CTY06,CTY06-133,EDC1174,LEDC0451,OEDC0377,290443.33,1500000,25500,1.31,0
TX08596,FALSE,2018-09-09 14:09:17,T15,100000,1,CCID2276,CC09,2,1,M0001,CTY06,CTY06-023,EDC0843,LEDC3698,OEDC0377,376340,9000000,25000,1.39,0
TX08597,FALSE,2018-09-09 14:11:39,T01,300000,1,CCID4524,CC11,2,1,M0001,CTY06,CTY06-023,EDC0452,LEDC2804,OEDC0377,1011297.8,10500000,8000,3.47,0
TX08599,FALSE,2018-09-09 14:16:23,T13,2500000,1,CCID3360,CC11,2,1,M0001,CTY06,CTY06-023,EDC3993,LEDC5550,OEDC0377,789559.46,7100000,25000,2.57,0
TX08601,FALSE,2018-09-09 14:35:19,T15,1250000,1,CCID5717,CC09,2,1,M0001,CTY06,CTY06-058,EDC4069,LEDC2781,OEDC0377,1950000,15000000,55158,2.36,0
TX08603,FALSE,2018-09-09 17:09:12,T14,2000000,1,CCID8303,CC08,2,1,M0001,CTY06,CTY06-059,EDC2260,LEDC1498,OEDC0377,1826176.18,25000000,38100,10.59,0
TX08604,FALSE,2018-09-09 17:09:12,T14,985000,1,CCID5489,CC11,2,1,M0001,CTY06,CTY06-056,EDC3496,LEDC2242,OEDC0377,667081.05,3523000,20500,2.8,0
TX08606,FALSE,2018-09-09 17:21:02,T01,250000,1,CCID4485,CC11,2,1,M0001,CTY06,CTY06-023,EDC4948,LEDC5380,OEDC0377,893312.61,4000000,50000,2.38,0
TX08609,FALSE,2018-09-09 17:25:47,T01,300000,1,CCID6445,CC11,2,1,M0001,CTY06,CTY06-133,EDC3369,LEDC2416,OEDC0377,1332292.78,9500000,50000,4.51,0
TX08611,FALSE,2018-09-09 17:44:43,T04,25000,1,CCID1740,CC11,2,1,M0001,CTY06,CTY06-023,EDC1335,LEDC0625,OEDC0377,767000,1500000,23000,1.63,0
TX08613,FALSE,2018-09-09 17:49:27,T01,300000,1,CCID5938,CC00,2,1,M0001,CTY06,CTY06-139,EDC0749,LEDC3431,OEDC0377,1106368.6,10000000,59100,2.33,0
TX08614,FALSE,2018-09-09 17:54:11,T06,1300000,1,CCID2005,CC11,1,5,M0001,CTY06,CTY06-105,EDC0002,LEDC0049,OEDC0131,1121962.47,2700000,19896,2.37,1
TX08616,FALSE,2018-09-09 21:22:31,T02,110000,1,CCID5363,CC10,2,2,M0299,CTY06,CTY06-176,EDC4446,LEDC4524,OEDC1631,670688,3062000,35600,2.38,0
TX08617,FALSE,2018-09-09 21:36:43,T14,1000000,1,CCID7284,CC09,2,1,M0001,CTY06,CTY06-125,EDC4581,LEDC3053,OEDC0377,647260,7750000,26500,2.14,0
TX08618,FALSE,2018-09-09 21:36:43,T10,16327000,1,CCID1740,CC11,2,1,M0001,CTY06,CTY06-133,EDC4306,LEDC2992,OEDC0377,5319700,18000000,1000000,1.89,0
TX08619,FALSE,2018-09-09 21:36:43,T14,2418600,1,CCID3325,CC11,2,1,M0001,CTY06,CTY06-075,EDC5019,LEDC3196,OEDC0377,3193168.84,22000000,100000,1.79,0
TX08620,FALSE,2018-09-09 21:36:43,T14,550000,1,CCID2860,CC11,2,1,M0001,CTY06,CTY06-147,EDC4667,LEDC3138,OEDC0377,1212157.41,12000000,100000,1.96,0
TX08622,FALSE,2018-09-09 22:26:26,T06,300000,1,CCID1867,CC11,1,5,M0001,CTY06,CTY06-191,EDC0002,LEDC0053,OEDC0106,1444622.73,15000000,20000,3.39,0
TX08623,FALSE,2018-09-09 22:47:45,T15,500000,1,CCID2481,CC08,2,1,M0001,CTY06,CTY06-004,EDC4184,LEDC2920,OEDC0377,1030897.32,96486000,25000,3.05,0
TX08626,FALSE,2018-09-10 01:45:18,T08,200000,1,CCID2199,CC09,2,1,M0001,CTY06,CTY06-023,EDC0942,LEDC3610,OEDC0377,777380.38,2500000,51500,1.74,0
TX08627,FALSE,2018-09-10 01:45:18,T02,200000,1,CCID2438,CC09,2,2,M0523,CTY06,CTY06-023,EDC2833,LEDC5139,OEDC1488,741786.81,3062000,33000,1.6,0
TX08628,FALSE,2018-09-10 01:57:08,T15,100000,1,CCID4190,CC09,2,1,M0001,CTY06,CTY06-023,EDC2850,LEDC2107,OEDC0377,569083.33,1250000,100000,1.4,0
TX08629,FALSE,2018-09-10 01:57:08,T15,200000,1,CCID5890,CC11,2,1,M0001,CTY06,CTY06-129,EDC2775,LEDC1998,OEDC0377,857803.65,4200000,50000,2.54,0
TX08630,FALSE,2018-09-10 02:04:14,T02,172095,1,CCID1740,CC08,2,2,M0257,CTY06,CTY06-023,EDC1757,LEDC5095,OEDC0722,190136.93,700000,26700,1.46,0
TX08631,FALSE,2018-09-10 02:35:01,T13,200000,1,CCID5043,CC09,2,1,M0001,CTY06,CTY06-133,EDC4599,LEDC5297,OEDC0377,427240.74,2000000,50000,1.42,0
TX08632,FALSE,2018-09-10 02:35:01,T01,150639,1,CCID5113,CC10,2,1,M0001,CTY06,CTY06-133,EDC3268,LEDC2183,OEDC0377,341906.04,1000000,50000,1.14,0
TX08633,FALSE,2018-09-10 04:33:23,T01,200000,1,CCID1812,CC09,2,1,M0001,CTY06,CTY06-190,EDC0204,LEDC0673,OEDC0377,334777.6,1250000,24700,2.25,0
TX08634,FALSE,2018-09-10 04:33:23,T08,300000,1,CCID1334,CC11,2,1,M0001,CTY06,CTY06-005,EDC0652,LEDC3691,OEDC0377,996222.22,15000000,10000,1.21,0
TX08635,FALSE,2018-09-10 04:33:23,T01,300000,1,CCID8535,CC09,2,1,M0001,CTY06,CTY06-186,EDC0355,LEDC2167,OEDC0377,487529.69,2000000,85000,1.43,0
TX08636,FALSE,2018-09-10 04:35:45,T06,1250000,1,CCID1275,CC10,1,5,M0001,CTY06,CTY06-158,EDC0002,LEDC4004,OEDC1017,734829.66,1000000,100000,1.45,1
TX08637,FALSE,2018-09-10 05:23:06,T08,5000000,1,CCID7439,CC11,2,1,M0001,CTY06,CTY06-133,EDC5291,LEDC3266,OEDC0377,1341592.17,7500000,100000,1.24,0
TX08639,FALSE,2018-09-10 05:23:06,T08,5000000,1,CCID6806,CC08,2,1,M0001,CTY06,CTY06-133,EDC0711,LEDC3309,OEDC0377,3199659.75,40000000,50000,2.48,0
TX08640,FALSE,2018-09-10 05:25:28,T01,300000,1,CCID5801,CC09,2,1,M0001,CTY06,CTY06-023,EDC0030,LEDC2186,OEDC0377,301578.95,2000000,15000,2.05,0
TX08641,FALSE,2018-09-10 05:25:28,T06,300000,1,CCID7865,CC11,1,5,M0001,CTY06,CTY06-133,EDC0002,LEDC3995,OEDC0186,1444622.73,34500000,10000,2.57,0
TX08642,FALSE,2018-09-10 05:32:34,T13,1350000,1,CCID6593,CC11,2,1,M0001,CTY06,CTY06-205,EDC1798,LEDC3801,OEDC0377,1988971.88,20500000,38000,2.17,0
TX08643,FALSE,2018-09-10 05:32:34,T13,2500000,1,CCID6138,CC00,2,1,M0001,CTY06,CTY06-110,EDC1888,LEDC3808,OEDC0377,1243657.62,20000000,26500,4.26,0
TX08644,FALSE,2018-09-10 05:32:34,T13,1100000,1,CCID7951,CC11,2,1,M0001,CTY06,CTY06-200,EDC1960,LEDC3815,OEDC0377,1228059.41,25000000,8099,5.42,0
TX08645,FALSE,2018-09-10 05:32:34,T13,1350000,1,CCID7297,CC11,2,1,M0001,CTY06,CTY06-023,EDC1846,LEDC3808,OEDC0377,1290002.64,3800000,57600,3.55,0
TX08646,FALSE,2018-09-10 05:34:56,T15,1000000,1,CCID2120,CC00,2,1,M0001,CTY06,CTY06-186,EDC1854,LEDC1182,OEDC0377,796108.97,2500000,36900,1.73,0
TX08647,FALSE,2018-09-10 05:56:15,T15,500000,1,CCID0747,CC10,2,1,M0001,CTY06,CTY06-133,EDC2031,LEDC1323,OEDC0377,487227.75,2700000,25000,1.5,0
TX08648,FALSE,2018-09-10 05:56:15,T01,1000000,1,CCID0467,CC10,2,1,M0001,CTY06,CTY06-133,EDC3768,LEDC2744,OEDC0377,614684.53,3000000,55000,1.32,1
TX08649,FALSE,2018-09-10 05:58:37,T02,3200000,1,CCID3017,CC11,2,2,M0202,CTY06,CTY06-023,EDC3616,LEDC4815,OEDC1573,1006099.34,5380000,51500,2.38,0
TX08651,FALSE,2018-09-10 06:08:05,T08,5000000,1,CCID5898,CC11,2,1,M0001,CTY06,CTY06-005,EDC0035,LEDC2021,OEDC0377,316165.72,5300000,22000,4.6,0
TX08652,FALSE,2018-09-10 08:32:30,T01,300000,1,CCID7413,CC00,2,1,M0001,CTY06,CTY06-068,EDC4162,LEDC2878,OEDC0377,807460.94,5800000,25000,1.84,0
TX08653,FALSE,2018-09-10 08:41:58,T01,500000,1,CCID4623,CC08,2,1,M0001,CTY06,CTY06-023,EDC3730,LEDC2816,OEDC0377,1055221.94,6575000,100000,1.76,0
TX08654,FALSE,2018-09-10 08:51:26,T01,2500000,1,CCID4125,CC11,2,1,M0001,CTY06,CTY06-023,EDC4222,LEDC2941,OEDC0377,1914436.71,20000000,94600,3.66,0
TX08655,FALSE,2018-09-10 08:51:26,T15,1250000,1,CCID4203,CC11,2,1,M0001,CTY06,CTY06-035,EDC4316,LEDC2938,OEDC0377,2762185.03,56992311,31900,4.01,0
TX08656,FALSE,2018-09-10 08:51:26,T01,1250000,1,CCID4841,CC11,2,1,M0001,CTY06,CTY06-023,EDC4331,LEDC2938,OEDC0377,1985373.23,20000000,50000,4.52,0
TX08657,FALSE,2018-09-10 08:51:26,T01,2500000,1,CCID5140,CC11,2,1,M0001,CTY06,CTY06-133,EDC4223,LEDC2959,OEDC0377,2475409.84,10000000,25000,2.65,0
TX08658,FALSE,2018-09-10 09:48:15,T01,900000,1,CCID7751,CC11,2,1,M0001,CTY06,CTY06-171,EDC5133,LEDC5629,OEDC0377,1851196.6,15000000,10000,1.71,0
TX08659,FALSE,2018-09-10 09:52:59,T15,100000,1,CCID3442,CC11,2,1,M0001,CTY06,CTY06-133,EDC1846,LEDC1179,OEDC0377,569230.77,2000000,50000,1.46,0
TX08661,FALSE,2018-09-10 10:00:05,T01,50000,1,CCID1269,CC00,2,1,M0001,CTY06,CTY06-075,EDC4225,LEDC2902,OEDC0377,337569.85,9000000,25000,4.6,0
TX08662,FALSE,2018-09-10 10:00:05,T13,5000000,1,CCID1646,CC11,2,1,M0001,CTY06,CTY06-023,EDC3031,LEDC3915,OEDC0377,1505702.75,2500000,66000,2.12,0
TX08663,FALSE,2018-09-10 10:00:05,T13,2000000,1,CCID1392,CC11,2,1,M0001,CTY06,CTY06-133,EDC3692,LEDC3939,OEDC0377,872563.43,3700000,24800,2.38,0
TX08664,FALSE,2018-09-10 10:00:05,T13,1000000,1,CCID1433,CC10,2,1,M0001,CTY06,CTY06-023,EDC3723,LEDC3922,OEDC0377,680960.54,2500000,81000,1.48,0
TX08666,FALSE,2018-09-10 10:02:27,T01,2500000,1,CCID4798,CC11,2,1,M0001,CTY06,CTY06-181,EDC3402,LEDC2442,OEDC0377,2107142.86,2500000,50000,2.7,0
TX08667,FALSE,2018-09-10 10:14:17,T15,1000000,1,CCID7183,CC02,2,1,M0001,CTY06,CTY06-186,EDC1689,LEDC0977,OEDC0377,1266281.1,10000000,25000,1.74,0
TX08669,FALSE,2018-09-10 10:30:52,T15,500000,1,CCID4957,CC00,2,1,M0001,CTY06,CTY06-023,EDC0262,LEDC0197,OEDC0377,1464807.23,2500000,100000,2.44,0
TX08670,FALSE,2018-09-10 10:30:52,T15,500000,1,CCID3779,CC00,2,1,M0001,CTY06,CTY06-023,EDC0583,LEDC3326,OEDC0377,1166228.89,5855000,50000,2.36,0
TX08671,FALSE,2018-09-10 10:40:20,T02,138274,1,CCID0140,CC08,2,2,M0162,CTY06,CTY06-023,EDC3796,LEDC4624,OEDC1655,532474.97,2799000,50000,1.97,0
TX08672,FALSE,2018-09-10 10:42:42,T15,500000,1,CCID3708,CC11,2,1,M0001,CTY06,CTY06-171,EDC0607,LEDC3345,OEDC0377,1393848.36,11677500,20000,3.05,0
TX08673,FALSE,2018-09-10 12:36:20,T08,1700000,1,CCID3952,CC03,2,1,M0001,CTY06,CTY06-004,EDC0579,LEDC3233,OEDC0377,771791.83,4480000,25000,1.5,0
TX08674,FALSE,2018-09-10 12:36:20,T08,900000,1,CCID3199,CC04,2,1,M0001,CTY06,CTY06-023,EDC5225,LEDC3236,OEDC0377,4143191.19,18000000,315000,3,0
TX08675,FALSE,2018-09-10 12:36:20,T14,2000000,1,CCID3279,CC11,2,1,M0001,CTY06,CTY06-140,EDC5224,LEDC3236,OEDC0377,872563.43,7000000,26400,1.68,0
TX08676,FALSE,2018-09-10 12:43:26,T01,50000,1,CCID6224,CC10,2,1,M0001,CTY06,CTY06-133,EDC5137,LEDC5643,OEDC0377,270997.78,7500000,10,2.95,0
TX08677,FALSE,2018-09-10 12:45:48,T01,100000,1,CCID4895,CC11,2,1,M0001,CTY06,CTY06-023,EDC1180,LEDC3619,OEDC0377,171052.63,1200000,22000,1.56,0
TX08678,FALSE,2018-09-10 12:45:48,T13,50000,1,CCID3974,CC09,2,1,M0001,CTY06,CTY06-023,EDC2755,LEDC3886,OEDC0377,329894.12,1000000,50000,1.55,0
TX08679,FALSE,2018-09-10 13:21:19,T01,300000,1,CCID0153,CC11,2,1,M0001,CTY06,CTY06-068,EDC4050,LEDC2841,OEDC0377,996222.22,7000000,10000,2.33,0
TX08680,FALSE,2018-09-10 13:21:19,T08,160000,1,CCID8397,CC10,2,1,M0001,CTY06,CTY06-133,EDC4021,LEDC2781,OEDC0377,548845.63,2500000,50000,1.72,1
TX08681,FALSE,2018-09-10 13:49:43,T03,83891,1,CCID6684,CC11,2,1,M0001,CTY06,CTY06-171,EDC0040,LEDC1979,OEDC0377,326720.37,2500000,5900,2.05,0
TX08684,FALSE,2018-09-10 14:15:46,T01,1250000,1,CCID6763,CC01,2,1,M0001,CTY06,CTY06-023,EDC3268,LEDC2277,OEDC0377,1358068.85,15000000,78648,4.52,0
TX08685,FALSE,2018-09-10 14:18:08,T08,500000,1,CCID3780,CC09,2,1,M0001,CTY06,CTY06-023,EDC1123,LEDC0321,OEDC0377,895243.13,3600000,50000,2.6,0
TX08686,FALSE,2018-09-10 14:22:52,T02,400000,1,CCID7799,CC08,2,2,M0005,CTY06,CTY06-023,EDC3334,LEDC4371,OEDC0672,286962.66,2262700,33500,1.19,0
TX08687,FALSE,2018-09-10 14:25:14,T13,2500000,1,CCID8553,CC08,2,1,M0001,CTY06,CTY06-181,EDC4664,LEDC5265,OEDC0377,1828437.5,30000000,25000,1.95,0
TX08688,FALSE,2018-09-10 14:39:26,T01,1000000,1,CCID6817,CC11,2,1,M0001,CTY06,CTY06-133,EDC3047,LEDC2207,OEDC0377,914285.71,2500000,50000,1.94,0
TX08689,FALSE,2018-09-10 14:39:26,T15,900000,1,CCID8025,CC11,2,1,M0001,CTY06,CTY06-133,EDC1205,LEDC0409,OEDC0377,629598.43,1000000,147850,1.14,0
TX08690,FALSE,2018-09-10 16:59:07,T01,1250000,1,CCID0064,CC09,2,1,M0001,CTY06,CTY06-023,EDC2549,LEDC1855,OEDC0377,1534722.22,15000000,25000,3.64,0
TX08691,FALSE,2018-09-10 16:59:07,T15,2500000,1,CCID0004,CC00,2,1,M0001,CTY06,CTY06-023,EDC2549,LEDC1846,OEDC0377,850941.26,6000000,50000,2.12,0
TX08692,FALSE,2018-09-10 17:10:57,T13,50000,1,CCID0156,CC05,2,1,M0001,CTY06,CTY06-023,EDC3560,LEDC3938,OEDC0377,459148.1,10000000,20300,2.55,0
TX08693,FALSE,2018-09-10 17:27:32,T02,23000,1,CCID6831,CC11,2,2,M0298,CTY06,CTY06-091,EDC2781,LEDC4829,OEDC1042,737105.93,4000000,21000,1.82,0
TX08697,FALSE,2018-09-10 20:34:33,T08,60000,1,CCID0359,CC10,2,1,M0001,CTY06,CTY06-169,EDC2398,LEDC1667,OEDC0377,135049.59,4800000,30000,8.07,0
TX08699,FALSE,2018-09-10 21:17:10,T13,2500000,1,CCID5100,CC08,2,1,M0001,CTY06,CTY06-133,EDC2013,LEDC3822,OEDC0377,1002074.11,2500000,72350,2.12,0
TX08701,FALSE,2018-09-10 21:36:06,T08,300000,1,CCID8595,CC08,2,1,M0001,CTY06,CTY06-023,EDC3984,LEDC2769,OEDC0377,1115511.09,13104000,25000,2,0
TX08702,FALSE,2018-09-10 21:36:06,T08,200000,1,CCID8695,CC00,2,1,M0001,CTY06,CTY06-133,EDC3657,LEDC2599,OEDC0377,632142.86,2000000,95030,1.62,0
TX08703,FALSE,2018-09-10 21:50:18,T12,52500,1,CCID7822,CC05,2,2,M1091,CTY06,CTY06-171,EDC4131,LEDC4251,OEDC0910,459148.1,9178000,30100,2.17,0
TX08704,FALSE,2018-09-10 21:52:40,T19,2100000,1,CCID5542,CC04,2,1,M0001,CTY06,CTY06-181,EDC0667,LEDC3393,OEDC0377,1141773.69,3500000,74500,2.35,1
TX08706,FALSE,2018-09-10 22:02:09,T14,2000000,1,CCID4396,CC09,2,1,M0001,CTY06,CTY06-005,EDC1469,LEDC0746,OEDC0377,1426050.21,3647000,45000,1.85,0
TX08707,FALSE,2018-09-10 22:02:09,T10,3300000,1,CCID0580,CC09,2,1,M0001,CTY06,CTY06-023,EDC1406,LEDC0674,OEDC0377,920903.74,7522000,50000,2.22,0
TX08709,FALSE,2018-09-10 22:09:15,T01,400000,1,CCID3691,CC10,2,1,M0001,CTY06,CTY06-023,EDC3781,LEDC2713,OEDC0377,854314.06,4500000,21500,2.19,0
TX08710,FALSE,2018-09-10 22:25:49,T01,259500,1,CCID5505,CC09,2,1,M0001,CTY06,CTY06-181,EDC1080,LEDC0323,OEDC0377,364003.52,1250000,27700,2.22,0
TX08711,FALSE,2018-09-10 22:25:49,T03,300000,1,CCID0533,CC09,2,1,M0001,CTY06,CTY06-023,EDC0833,LEDC3535,OEDC0377,660440.92,6222000,31600,1.17,0
TX08712,FALSE,2018-09-10 22:28:11,T15,1250000,1,CCID8531,CC08,2,1,M0001,CTY06,CTY06-129,EDC1395,LEDC0556,OEDC0377,1258062.52,6512500,25000,1.64,1
TX08713,FALSE,2018-09-11 00:52:36,T02,124000,1,CCID6685,CC11,2,2,M0304,CTY06,CTY06-031,EDC3191,LEDC4911,OEDC0735,1988936.35,2500000,169000,2.79,0
TX08714,FALSE,2018-09-11 00:52:36,T02,121500,1,CCID5299,CC09,2,2,M0845,CTY06,CTY06-023,EDC1231,LEDC5115,OEDC0734,1020581.88,8000000,25000,2.32,0
TX08716,FALSE,2018-09-11 00:57:20,T15,1250000,1,CCID5585,CC10,2,1,M0001,CTY06,CTY06-119,EDC1332,LEDC0589,OEDC0377,470787.23,2700000,25000,1.72,1
TX08717,FALSE,2018-09-11 01:02:04,T08,2000000,1,CCID3860,CC11,2,1,M0001,CTY06,CTY06-023,EDC3614,LEDC2656,OEDC0377,1775480.77,10000000,50000,3.22,0
TX08718,FALSE,2018-09-11 01:06:48,T01,100000,1,CCID7190,CC00,2,1,M0001,CTY06,CTY06-023,EDC0838,LEDC3483,OEDC0377,286950.74,2550000,23500,1.3,0
TX08720,FALSE,2018-09-11 01:18:38,T06,1000000,1,CCID7011,CC08,1,5,M0001,CTY06,CTY06-112,EDC0002,LEDC5252,OEDC0846,1350835.82,10499000,50000,1.89,0
TX08721,FALSE,2018-09-11 01:18:38,T01,800000,1,CCID7107,CC09,2,1,M0001,CTY06,CTY06-023,EDC4941,LEDC5434,OEDC0377,1399121.61,34500000,25000,2.57,0
